insects 	 Chrysoperla_carnea 	 draft
insects 	 Chrysoteuchia_culmella 	 draft
insects 	 Chrysotoxum_bicinctum 	 draft
insects 	 Cloeon_dipterum 	 draft
insects 	 Clostera_curtula 	 draft
insects 	 Clusia_tigrina 	 draft
insects 	 Coccinella_septempunctata 	 draft
insects 	 Colias_croceus 	 draft
insects 	 Coremacera_marginata 	 draft
insects 	 Cosmia_trapezina 	 draft
insects 	 Craniophora_ligustri 	 draft
insects 	 Criorhina_berberina 	 draft
insects 	 Crocallis_elinguaria 	 draft
insects 	 Cyaniris_semiargus 	 draft
insects 	 Cydia_splendana 	 draft
insects 	 Deilephila_porcellus 	 draft
insects 	 Dolichovespula_media 	 draft
insects 	 Dolichovespula_saxonica 	 draft
insects 	 Dolichovespula_sylvestris 	 draft
insects 	 Dryobotodes_eremita 	 draft
insects 	 Ectemnius_continuus 	 draft
insects 	 Ectemnius_lituratus 	 draft
insects 	 Eilema_depressum 	 draft
insects 	 Eilema_sororcula 	 draft
insects 	 Emmelina_monodactyla 	 draft
insects 	 Empis_livida 	 draft
insects 	 Endotricha_flammealis 	 draft
insects 	 Endotricha_flammealis 	 draft
insects 	 Ennomos_fuscantarius 	 draft
insects 	 Ennomos_quercinarius 	 draft
insects 	 Epistrophe_grossulariae 	 draft
insects 	 Erannis_defoliaria 	 draft
insects 	 Erebia_aethiops 	 draft
insects 	 Erebia_ligea 	 draft
insects 	 Eristalis_arbustorum 	 draft
insects 	 Eristalis_pertinax 	 draft
insects 	 Eristalis_tenax 	 draft
insects 	 Eristalis_tenax 	 draft
insects 	 Erynnis_tages 	 draft
insects 	 Eulithis_prunata 	 draft
insects 	 Eupeodes_latifasciatus 	 draft
insects 	 Euplexia_lucipara 	 draft
insects 	 Euproctis_similis 	 draft
insects 	 Eupsilia_transversa 	 draft
insects 	 Fabriciana_adippe 	 draft
insects 	 Furcula_furcula 	 draft
insects 	 Glaucopsyche_alexis 	 draft
insects 	 Griposia_aprilina 	 draft
insects 	 Gymnoscelis_rufifasciata 	 draft
insects 	 Gymnosoma_rotundatum 	 draft
insects 	 Habrosyne_pyritoides 	 draft
insects 	 Harmonia_axyridis 	 draft
insects 	 Harmonia_axyridis 	 draft
insects 	 Hecatera_dysodea 	 draft
insects 	 Hedya_salicella 	 draft
insects 	 Hemaris_fuciformis 	 draft
insects 	 Hemaris_fuciformis 	 draft
insects 	 Hemaris_fuciformis 	 draft
insects 	 Hesperia_comma 	 draft
insects 	 Hydraecia_micacea 	 draft
insects 	 Hydriomena_furcata 	 draft
insects 	 Hylaea_fasciaria 	 draft
insects 	 Hypena_proboscidalis 	 draft
insects 	 Ichneumon_xanthorius 	 draft
insects 	 Idaea_aversata 	 draft
insects 	 Inachis_io 	 draft
insects 	 Ischnura_elegans 	 draft
insects 	 Laothoe_populi 	 draft
insects 	 Lasioglossum_lativentre 	 draft
insects 	 Lasioglossum_morio 	 draft
insects 	 Lasiommata_megera 	 draft
insects 	 Laspeyria_flexula 	 draft
insects 	 Leptidea_sinapis 	 draft
insects 	 Leucozona_laternaria 	 draft
insects 	 Limenitis_camilla 	 draft
insects 	 Limnephilus_lunatus 	 draft
insects 	 Limnephilus_marmoratus 	 draft
insects 	 Limnephilus_rhombicus 	 draft
insects 	 Luperina_testacea 	 draft
insects 	 Lycaena_phlaeas 	 draft
insects 	 Lymantria_monacha 	 draft
insects 	 Lysandra_bellargus 	 draft
insects 	 Lysandra_coridon 	 draft
insects 	 Macaria_notata 	 draft
insects 	 Macropis_europaea 	 draft
insects 	 Macropis_europaea 	 draft
insects 	 Malachius_bipustulatus 	 draft
insects 	 Mamestra_brassicae 	 draft
insects 	 Maniola_jurtina 	 draft
insects 	 Marasmarcha_lunaedactyla 	 draft
insects 	 Meconema_thalassinum 	 draft
insects 	 Meganola_albula 	 draft
insects 	 Melanargia_galathea 	 draft
insects 	 Melanostoma_mellinum 	 draft
insects 	 Melitaea_cinxia 	 draft
insects 	 Mellicta_athalia 	 draft
insects 	 Merzomyia_westermanni 	 draft
insects 	 Mesoligia_furuncula 	 draft
insects 	 Mimas_tiliae 	 draft
insects 	 Mimumesa_dahlbomi 	 draft
insects 	 Myathropa_florea 	 draft
insects 	 Myathropa_florea 	 draft
insects 	 Mythimna_albipuncta 	 draft
insects 	 Mythimna_ferrago 	 draft
insects 	 Mythimna_impura 	 draft
insects 	 Nebria_brevicollis 	 draft
insects 	 Nebria_salina 	 draft
insects 	 Nemoura_dubitans 	 draft
insects 	 Nemurella_pictetii 	 draft
insects 	 Noctua_fimbriata 	 draft
insects 	 Noctua_janthe 	 draft
insects 	 Noctua_pronuba 	 draft
insects 	 Nomada_fabriciana 	 draft
insects 	 Notocelia_uddmanniana 	 draft
insects 	 Notodonta_dromedarius 	 draft
insects 	 Notodonta_ziczac 	 draft
insects 	 Nymphalis_polychloros 	 draft
insects 	 Nymphalis_urticae 	 draft
insects 	 Nysson_spinosus 	 draft
insects 	 Ochlodes_sylvanus 	 draft
insects 	 Ochropleura_plecta 	 draft
insects 	 Ocypus_olens 	 draft
insects 	 Omphaloscelis_lunosa 	 draft
insects 	 Opisthograptis_luteolata 	 draft
insects 	 Orgyia_antiqua 	 draft
insects 	 Osmia_bicornis 	 draft
insects 	 Osmia_bicornis 	 draft
insects 	 Osmia_bicornis 	 draft
insects 	 Pammene_fasciana 	 draft
insects 	 Papilio_machaon 	 draft
insects 	 Parapoynx_stratiotata 	 draft
insects 	 Pararge_aegeria 	 draft
insects 	 Peribatodes_rhomboidaria 	 draft
insects 	 Phalera_bucephala 	 draft
insects 	 Pheosia_gnoma 	 draft
insects 	 Pheosia_tremula 	 draft
insects 	 Philereme_vetulata 	 draft
insects 	 Phlogophora_meticulosa 	 draft
insects 	 Phlogophora_meticulosa 	 draft
insects 	 Pieris_brassicae 	 draft
insects 	 Pieris_napi 	 draft
insects 	 Pieris_napi 	 draft
insects 	 Pieris_rapae 	 draft
insects 	 Platycheirus_albimanus 	 draft
insects 	 Plebejus_argus 	 draft
insects 	 Plutella_xylostella 	 draft
insects 	 Podabrus_alpinus 	 draft
insects 	 Pollenia_angustigena 	 draft
insects 	 Protocalliphora_azurea 	 draft
insects 	 Pterostichus_madidus 	 draft
insects 	 Ptilodon_capucinus 	 draft
insects 	 Pyrgus_malvae 	 draft
insects 	 Pyrgus_malvae 	 draft
insects 	 Pyrochroa_serraticornis 	 draft
insects 	 Rhagonycha_fulva 	 draft
insects 	 Sarcophaga_caerulescens 	 draft
insects 	 Sarcophaga_rosellei 	 draft
insects 	 Sarcophaga_variegata 	 draft
insects 	 Scaeva_pyrastri 	 draft
insects 	 Schrankia_costaestrigalis 	 draft
insects 	 Seladonia_tumulorum 	 draft
insects 	 Selenia_dentaria 	 draft
insects 	 Sesia_apiformis 	 draft
insects 	 Sicus_ferrugineus 	 draft
insects 	 Sphecodes_monilicornis 	 draft
insects 	 Spilarctia_lutea 	 draft
insects 	 Spilosoma_lubricipeda 	 draft
insects 	 Synanthedon_vespiformis 	 draft
insects 	 Syritta_pipiens 	 draft
insects 	 Tachina_fera 	 draft
insects 	 Tenthredo_notha 	 draft
insects 	 Thecocarcelia_acutangulata 	 draft
insects 	 Thyatira_batis 	 draft
insects 	 Thymelicus_sylvestris 	 draft
insects 	 Tinea_semifulvella 	 draft
insects 	 Tinea_trinotella 	 draft
insects 	 Vanessa_atalanta 	 draft
insects 	 Vanessa_atalanta 	 draft
insects 	 Vanessa_cardui 	 draft
insects 	 Vespa_crabro 	 draft
insects 	 Vespa_velutina 	 draft
insects 	 Vespa_velutina 	 draft
insects 	 Vespula_germanica 	 draft
insects 	 Vespula_vulgaris 	 draft
insects 	 Volucella_inanis 	 draft
insects 	 Volucella_inflata 	 draft
insects 	 Watsonalla_binaria 	 draft
insects 	 Watsonalla_binaria 	 draft
insects 	 Xanthogramma_pedissequum 	 draft
insects 	 Xestia_c-nigrum 	 draft
insects 	 Xestia_xanthographa 	 draft
insects 	 Xestia_xanthographa 	 draft
insects 	 Xylota_sylvarum 	 draft
insects 	 Ypsolopha_scabrella 	 draft
insects 	 Zeuzera_pyrina 	 draft
insects 	 Zygaena_filipendulae 	 draft
jellyfish 	 Diadumene_lineata 	 draft
jellyfish 	 Haliclystus_octoradiatus 	 draft
mammals 	 Arvicola_amphibius 	 draft
mammals 	 Arvicola_amphibius 	 draft
mammals 	 Arvicola_amphibius 	 draft
mammals 	 Canis_lupus 	 draft
mammals 	 Cervus_elaphus 	 draft
mammals 	 Lutra_lutra 	 draft
mammals 	 Lutra_lutra 	 draft
mammals 	 Lutra_lutra 	 draft
mammals 	 Meles_meles 	 draft
mammals 	 Meles_meles 	 draft
mammals 	 Pipistrellus_pipistrellus 	 draft
mammals 	 Pipistrellus_pipistrellus 	 draft
mammals 	 Pipistrellus_pipistrellus 	 draft
mammals 	 Rattus_norvegicus 	 draft
mammals 	 Sciurus_carolinensis 	 draft
mammals 	 Sciurus_carolinensis 	 draft
mammals 	 Sciurus_carolinensis 	 draft
mammals 	 Sciurus_vulgaris 	 draft
mammals 	 Sciurus_vulgaris 	 draft
mammals 	 Sciurus_vulgaris 	 draft
molluscs 	 Gari_tellinella 	 draft
molluscs 	 Patella_depressa 	 draft
molluscs 	 Patella_pellucida 	 draft
molluscs 	 Pecten_maximus 	 draft
molluscs 	 Pecten_maximus 	 draft
molluscs 	 Pecten_maximus 	 draft
molluscs 	 Pecten_maximus 	 draft
molluscs 	 Pecten_maximus 	 draft
molluscs 	 Pecten_maximus 	 draft
molluscs 	 Phorcus_lineatus 	 draft
molluscs 	 Steromphala_cineraria 	 draft
non-vascular-plants 	 Rhytidiadelphus_loreus 	 draft
non-vascular-plants 	 Thuidium_tamariscinum 	 draft
other-animal-phyla 	 Lineus_longissimus 	 draft
other-animal-phyla 	 Membranipora_membranacea 	 draft
protists 	 Eimeria_tenella 	 draft
protists 	 Eimeria_tenella 	 draft
protists 	 Tetramitus_jugosus 	 draft
protists 	 Tetramitus_jugosus 	 draft
sharks 	 Scyliorhinus_canicula 	 draft
sharks 	 Scyliorhinus_canicula 	 draft
sharks 	 Scyliorhinus_canicula 	 draft
sharks 	 Scyliorhinus_canicula 	 draft
sharks 	 Scyliorhinus_canicula 	 draft
